Gene Symbol,Gene ID,PCC,Tumor
PDK1,ENSG00000152256.13,0.4,KICH Tumor
RARRES3,ENSG00000133321.10,0.4,KICH Tumor
DGCR12,ENSG00000281530.1,0.4,KICH Tumor
SLC35A2,ENSG00000102100.14,0.4,KICH Tumor
KLF10,ENSG00000155090.14,0.4,KICH Tumor
AKIRIN1,ENSG00000174574.15,0.4,KICH Tumor
MGAT2,ENSG00000168282.5,0.4,KICH Tumor
RP11-755F10.1,ENSG00000255320.1,0.4,KICH Tumor
CIPC,ENSG00000198894.7,0.4,KICH Tumor
SNAPC5,ENSG00000174446.12,0.4,KICH Tumor
FAM91A3P,ENSG00000242352.2,0.4,KICH Tumor
KRT18P63,ENSG00000235413.3,0.4,KICH Tumor
ACSL3,ENSG00000123983.13,0.4,KICH Tumor
CAB39L,ENSG00000102547.18,0.4,KICH Tumor
PCNX,ENSG00000100731.15,0.4,KICH Tumor
SLC9A2,ENSG00000115616.2,0.4,KICH Tumor
RASEF,ENSG00000165105.9,0.4,KICH Tumor
RP11-730K11.1,ENSG00000246790.2,0.4,KICH Tumor
CD83,ENSG00000112149.9,0.4,KICH Tumor
SRP9P1,ENSG00000180581.7,0.4,KICH Tumor
ATP5J2-PTCD1,ENSG00000248919.7,0.4,KICH Tumor
HERC3,ENSG00000138641.15,0.4,KICH Tumor
OSGIN1,ENSG00000140961.12,0.4,KICH Tumor
SOWAHB,ENSG00000186212.3,0.4,KICH Tumor
CDKL1,ENSG00000100490.9,0.4,KICH Tumor
LUZP1,ENSG00000169641.13,0.4,KICH Tumor
SPTB,ENSG00000070182.17,0.4,KICH Tumor
C2orf47,ENSG00000162972.10,0.4,KICH Tumor
STAG2,ENSG00000101972.18,0.4,KICH Tumor
TTC41P,ENSG00000214198.7,0.4,KICH Tumor
RP1-39G22.4,ENSG00000231296.1,0.4,KICH Tumor
UBR7,ENSG00000012963.13,0.4,KICH Tumor
AC010524.2,ENSG00000268686.1,0.4,KICH Tumor
NDUFV1,ENSG00000167792.11,0.4,KICH Tumor
HLA-DOB,ENSG00000241106.6,0.4,KICH Tumor
TIMM17A,ENSG00000134375.10,0.4,KICH Tumor
MCTS1,ENSG00000232119.7,0.4,KICH Tumor
LRRC8D,ENSG00000171492.14,0.4,KICH Tumor
GPBP1L1,ENSG00000159592.10,0.4,KICH Tumor
VPREB3,ENSG00000128218.7,0.4,KICH Tumor
CCDC150P1,ENSG00000256304.1,0.4,KICH Tumor
NAA15,ENSG00000164134.12,0.4,KICH Tumor
LINC01347,ENSG00000214837.8,0.4,KICH Tumor
KIAA0922,ENSG00000121210.15,0.4,KICH Tumor
NDUFS2,ENSG00000158864.12,0.4,KICH Tumor
ERGIC2,ENSG00000087502.17,0.4,KICH Tumor
MFAP3L,ENSG00000198948.11,0.4,KICH Tumor
NECAP1,ENSG00000089818.16,0.4,KICH Tumor
RP11-848P1.9,ENSG00000266865.6,0.4,KICH Tumor
BECN1,ENSG00000126581.12,0.4,KICH Tumor
NDUFAF4,ENSG00000123545.5,0.4,KICH Tumor
PGM2L1,ENSG00000165434.7,0.4,KICH Tumor
ANKMY2,ENSG00000106524.8,0.4,KICH Tumor
AC016292.3,ENSG00000108958.4,0.4,KICH Tumor
RP11-544O24.2,ENSG00000274423.1,0.4,KICH Tumor
LNX1,ENSG00000072201.13,0.4,KICH Tumor
AAGAB,ENSG00000103591.12,0.4,KICH Tumor
ATP6V1E1,ENSG00000131100.12,0.4,KICH Tumor
ZHX2,ENSG00000178764.7,0.4,KICH Tumor
UBIAD1,ENSG00000120942.13,0.4,KICH Tumor
AFG3L2,ENSG00000141385.9,0.4,KICH Tumor
CACNA1D,ENSG00000157388.13,0.4,KICH Tumor
DBT,ENSG00000137992.14,0.4,KICH Tumor
ANKRD62P1,ENSG00000259271.1,0.4,KICH Tumor
CELF1,ENSG00000149187.17,0.4,KICH Tumor
H1F0,ENSG00000189060.5,0.4,KICH Tumor
KPNA6,ENSG00000025800.13,0.4,KICH Tumor
PRSS8,ENSG00000052344.15,0.4,KICH Tumor
SNX24,ENSG00000064652.10,0.4,KICH Tumor
MTTP,ENSG00000138823.12,0.4,KICH Tumor
ZDHHC14,ENSG00000175048.16,0.4,KICH Tumor
RUNDC1,ENSG00000198863.7,0.4,KICH Tumor
TCEB3,ENSG00000011007.12,0.4,KICH Tumor
RP11-766F14.2,ENSG00000248713.1,0.4,KICH Tumor
ACOX3,ENSG00000087008.15,0.4,KICH Tumor
FPGT,ENSG00000254685.6,0.4,KICH Tumor
ENPP5,ENSG00000112796.9,0.4,KICH Tumor
SYPL1,ENSG00000008282.7,0.4,KICH Tumor
LHFPL1,ENSG00000182508.13,0.4,KICH Tumor
GPNMB,ENSG00000136235.15,0.4,KICH Tumor
USP47,ENSG00000170242.17,0.4,KICH Tumor
NOP9,ENSG00000196943.12,0.4,KICH Tumor
AKTIP,ENSG00000166971.16,0.4,KICH Tumor
PIR,ENSG00000087842.10,0.4,KICH Tumor
DERL1,ENSG00000136986.9,0.4,KICH Tumor
MRPL35,ENSG00000132313.14,0.4,KICH Tumor
NRG4,ENSG00000169752.16,0.4,KICH Tumor
FAM91A1,ENSG00000176853.15,0.4,KICH Tumor
SNX19,ENSG00000120451.10,0.4,KICH Tumor
YWHAB,ENSG00000166913.12,0.4,KICH Tumor
TADA2B,ENSG00000173011.11,0.4,KICH Tumor
VPS13D,ENSG00000048707.13,0.4,KICH Tumor
AC234582.1,ENSG00000279487.1,0.4,KICH Tumor
SLC25A35,ENSG00000125434.10,0.4,KICH Tumor
TRMT2B,ENSG00000188917.14,0.4,KICH Tumor
RP5-903G2.2,ENSG00000254610.2,0.4,KICH Tumor
THTPA,ENSG00000259431.5,0.4,KICH Tumor
RP1-128M12.3,ENSG00000257624.1,0.4,KICH Tumor
SCGB2A1,ENSG00000124939.5,0.4,KICH Tumor
TCEANC,ENSG00000176896.8,0.4,KICH Tumor
HIBADH,ENSG00000106049.8,0.4,KICH Tumor
NDUFA9,ENSG00000139180.10,0.4,KICH Tumor
TOR3A,ENSG00000186283.13,0.4,KICH Tumor
RP11-42H13.1,ENSG00000279420.1,0.4,KICH Tumor
SMC1A,ENSG00000072501.17,0.4,KICH Tumor
MAPK13,ENSG00000156711.16,0.4,KICH Tumor
SUCLG2,ENSG00000172340.14,0.4,KICH Tumor
